id,event_name,description,audience,cycle,website,email,country,date_uncertain,date,duration_days,venue_id
7788,BUILDING A COUNTRY HOUSE 2024,"Exhibition of suburban housing construction, building materials and engineering systems",Public,once a year,http://szd-expo.ru/,expo@y-expo.ru,Russia,False,2024-03-22,3,1338
7789,FOR BIKES 2024,Cycling Trade Fair,Public,once a year,http://www.forbikes.cz/,gr@abf.cz,Czech Republic,False,2024-03-22,3,1376
7790,SALON DES VINS ET DE LA GASTRONOMIE - CAEN 2024,"The fairs « Vins & Gastronomie » offer artisans the opportunity to showcase their know-how and share their passion for good products with the public. Hundreds of producers, winegrowers, distributors and artisans in the catering trade",Public,once a year,http://www.salons-vins-gastronomie.fr/fr/nos-evenements-salon,salondesvinsetdelagastronomie@gl-events.fr,France,False,2024-03-22,3,1442
7791,REAL ESTATE FAIR - ST. PETERSBURG 2024,A key event for the real estate market of St. Petersburg,Public,once a year,http://www.y-expo.ru/,expo@y-expo.ru,Russia,False,2024-03-22,3,1338
7792,BAUMESSE MÖNCHENGLADBACH 2024,"Home, Construction, Renovation & Energy Savings Expo. All owners and those who wish to become one can find out about construction",Public,once a year,http://www.baumesse.de/moenchengladbach,info@baumesse.com,Germany,False,2024-03-22,3,2019
7793,GOLF FINLAND 2024,Golf fair,Public,once a year,http://messukeskus.com/events/?lang=en,customer.servive@messukeskus.com,Finland,False,2024-03-22,3,1368
7794,WINO 2024,"Polish Wine and Vineyard Fair. The best Polish producers of wines and ciders, as well as suppliers of wine technology and equipment will present their products and solutions",Public,once a year,http://targiwino.pl/,miroslaw.krasnowsk@grupamtp.pl,Poland,False,2024-03-21,3,1381
7795,BARBECUE EXPO 2024,"Barbecue and Outdoor Cooking Show. On the program: exhibition-sale, cooking shows, demonstrations, masterclasses and above all tastings! Accessories, fuels, food, books, wines and spirits",Public,once a year,http://barbecue-expo.fr/,contact@jpcevents.com,France,False,2024-03-22,3,1500
7796,MOTOPASSION INTERNATIONAL MOTOCYCLE SHOW 2024,"Motorcycles, Scooters, Bicycles, Spare Parts, Equipment and Accessories, Related Industry, Trade Organizations, Associations, Clubs, Media, etc.",Public,once a year,http://sajam.rs/en,auto@sajam.rs,Serbia,False,2024-03-21,7,1317
7797,ART3F LYON 2024,"International Contemporary Art Expo in Lyon. Art3f hosts galleries, painters, sculptors, photographers and performers",Public,once a year,http://www.art3f.fr/lyon-fr,info@art3f.com,France,False,2024-03-22,3,1969
7798,POOL + GARDEN TULLN 2024,Pool & Garden Trade Expo,Public,once a year,http://www.messe-tulln.at/messe-kalender/pool-garden-tulln,messe@tulln.at,Austria,False,2024-03-21,4,1446
7799,SALON HABITAT & JARDIN DE CHOLET 2024,"The show brings together a wide range of professionals to advise you on how to make your projects a reality. Specialists in construction, renovation, interior and exterior fittings, with an area dedicated to gardening, all activities will be represented !",Public,once a year,http://leopro.fr/salon-habitat-cholet,exposer@l-e-o.fr,France,False,2024-03-22,3,2020
7800,WARSAW FLOOR EXPO 2024,Warsaw International Trade Fair for Floor and Surface Materials,Public,once a year,http://floorexpo.pl/en,info@warsawexpo.eu,Poland,False,2024-03-21,3,1419
7801,ZAK WORLD OF FAÇADES - FRANCE 2024,Zak World of Façades is an International conference series on façade design & engineering,Public,once a year,http://zakworldoffacades.com/,info@zakgroup.com,France,False,2024-03-21,1,1654
7802,SALON DE L'HABITAT DE CHÔLET 2024,"Home Show in Chôlet. Construction, renovation, interior and exterior design, decoration",Public,once a year,http://www.salonhabitat.net/cholet,exposer@l-e-o.fr,France,False,2024-03-22,3,2020
7803,SOLUTIONS CSE PARIS PRINTEMPS 2024,"Fair for works councils, staff representatives and local authorities. A multitude of ""Culture, Leisure & Relaxation"" outings, good holiday plans, providing service and comfort to employees…",Public,once a year,http://www.solutions-cse.org/salons-cse/salon-cse-paris,aubagne@exposium.fr,France,False,2024-03-26,3,2021
7804,ARMI&BAGAGLI 2024,International Re-enactors Market. An appointment must for anyone working in the field of Living History,Public,once a year,http://www.armiebagagli.org/,info@piacenzaexpo.it,Italy,False,2024-03-23,2,1307
7832,CAKE & BAKE 2024,Germany's largest fair for creative baking,Public,once a year,http://www.cakeandbakemesse.de/en,medien@westfalenhallen.de,Germany,False,2024-03-23,2,1455
7858,DESTINATION HABITAT - LES ROUSSES 2024,"Home Show. Construction, Renovation, Interior & Exterior Design",Public,once a year,http://www.destination-habitat.fr/les-rousses,info@mtexpos.com,France,True,2024-04-01,1,2029
7805,JOURNEES DES COLLECTIONS JARDIN 2024,"Trade Show for Gardening professionnals. The ""Journées des Collections Jardin"" are Business Meetings where Garden AND DIY buyers come to meet their suppliers and take advantage from this special occasion to establish new partnerships",Public,once a year,http://www.journeesdescollections.com/?lang=en,info-jdc@etai.fr,France,False,2024-03-26,3,1538
7806,FORUM LABO 2024,Forum for Technological Innovations in the Laboratory,Public,every 2 years,http://www.forumlabo.com/,info@gl-events.com,France,False,2024-03-26,2,1298
7807,DATE 2024,"Design, Automation and Test in Europe Conference and Exhibition. DATE is the major international event for design and engineering of Systems-on-Chip, Systems-on-Board and Embedded Systems Software",Public,once a year,http://www.date-conference.com/,,Spain,False,2024-03-25,3,2022
7808,"PHOTONICA. LASERS, OPTICS AND APPLICATION 2024","International Specialized Exhibition for Optical, Laser and Optoelectronic Technologies",Public,once a year,http://www.photonics-expo.ru/en,centr@expocentr.ru,Russia,False,2024-03-26,4,1358
7809,SALON DE L'IMMOBILIER DE MULHOUSE 2024,Real Estate Fair in Mulhouse,Public,once a year,http://www.parcexpo.fr/salon_immo,information@parcexpo.fr,France,False,2024-03-23,2,1454
7810,SEPAG 2024,"Food Process & Equipment Trade Show. Handling and processes, equipment and special machines, packaging and packaging, hygiene, energy...",Public,every 2 years,http://www.salon-sepag.fr/,accueil@drome.cci.fr,France,False,2024-03-26,3,1470
7811,RSD3 2024,"International exhibition of industrial subcontracting, equipment and agro-food processes, digital solutions",Public,once a year,http://www.rsd3.fr/,contact@rsd3.fr,France,False,2024-03-26,3,1470
7812,COMOCREA 2024,"Textile Design Show. COMOCREA is an international trade event for Fabric Patterns, Services, and semi manufactured Textile Products",Public,3 times a year,http://www.comocrea.com/,info@comocrea.com,Italy,False,2024-03-25,2,2023
7813,IFE MANUFACTURING 2024,"IFE Manufacturing will sit alongside the International Food & Drink Exhibition (IFE), showcasing suppliers from across the entire food & drink supply chain",Public,once a year,http://www.ifemanufacturing.co.uk/,annabel.stalley@montgomerygroup.com,UK - United Kingdom,False,2024-03-25,3,1474
7814,WEIN IM SCHLOSS 2024,Austrian Wine Fair. Wine connoisseurs can expect a varied foray through national and international wine regions,Public,once a year,http://www.cmw.at/,office@cmw.at,Austria,False,2024-03-22,2,2024
7815,VEGGIEWORLD DÜSSELDORF 2024,Consumer show dedicated to vegan lifestyle in Dusseldorf,Public,once a year,http://veggieworld.eco/en,info@veggieworld.de,Germany,False,2024-03-23,2,1397
7816,PHOTONICS. WORLD OF LASERS AND OPTICS 2024,"International Specialized Exhibition for Optical, Laser and Optoelectronic Technologies",Public,once a year,http://www.photonics-expo.ru/en,fe@expocentr.ru,Russia,False,2024-03-26,4,1358
7817,FOIRE INTERNATIONALE DE RENNES 2024,"International Fair of Rennes. Furniture, Home, Garden, Caravanning, Gastronomy, Agriculture...",Public,once a year,http://www.rennesparcexpo.fr/nos-evenements/foire-internationale-de-rennes,redaction@foirederennes.com,France,False,2024-03-23,10,1375
7818,CEBIOFORUM 2024,Meeting devoted to the applications and development paths of biotechnology,Public,once a year,http://cebioforum.com/,zwiazek@bioforum.pl,Poland,False,2024-03-26,2,2025
7819,POLAND HOUSEWARE SHOW 2024,Polish International Exhibition of Housewares. See thousands of dazzling products unrivaled in terms of quality and variety. Connect with suppliers from around the world and discover the latest trends,Public,once a year,http://www.polandhousewareshow.com/index.php,info@warsawexpo.eu,Poland,False,2024-03-26,3,1419
7820,EUROCOAT 2024,"International exhibition and congress for the paint, printing ink, varnish, glue and adhesive industries",Public,every 2 years,http://www.eurocoat-expo.com/,vgobe@infopro-digital.com,France,False,2024-03-26,3,1343
7821,VAPEXPO FRANCE 2024,France International E-Cigarette Exhibition,Public,once a year,http://vapexpo-france.com/en,contact@vapexpo-france.com,France,False,2024-03-23,3,1343
7822,SECOND HOME - UTRECHT 2024,"On Second Home International, you will find a complete range of national and international second homes. Brokers and consultants are looking forward supporting you in making this huge step in your life",Public,twice a year,http://www.secondhome.nl/,nfo@fairsconsult.com,Netherlands,False,2024-03-22,3,1399
7823,WINE WARSAW EXPO 2024,Trade fair for wines and spirits in Poland,Public,once a year,http://winewarsawexpo.com/en,info@warsawexpo.eu,Poland,False,2024-03-26,3,1419
7824,THE NATIONAL WEDDING SHOW - LONDON - EXCEL 2024,"Wedding Show. National Wedding Show London is a wedding dress emporium that caters for every bride-to-be. From samples sales, to boutique and designer ranges, with 250+ wedding suppliers and the best names in bridal",Public,twice a year,http://www.nationalweddingshow.co.uk/,Pamela.McSweeney@oceanmedia.co.uk,UK - United Kingdom,False,2024-03-23,2,1474
7825,BEER WARSOW EXPO 2024,Polish International Beer Products Trade Fair,Public,once a year,http://beerwarsawexpo.com/en,info@warsawexpo.eu,Poland,False,2024-03-26,3,1419
7826,COMPOSITE-EXPO 2024,"International Specialized Exhibition on raw materials, equipment and technologies for composites' producing",Public,once a year,http://www.composite-expo.com/,info@mirexpo.ru,Russia,False,2024-03-26,3,1358
7827,MIDEST 2024,International Industrial Sub-Contracting Exhibition,Public,once a year,http://www.midest.com/,globalindustrie@gl-events.com,France,False,2024-03-25,4,1564
7828,HEAVENT MEETINGS SUD 2024,Business Days for the Events Sector and Business Tourism,Public,once a year,http://www.heavent-meetings.com/,contact@weyou-group.com,France,False,2024-03-26,3,1487
7829,LE SALON DES ACHATS HORS PRODUCTION ET DE L'ENVIRONNEMENT DE TRAVAIL 2024,"Work Environment Purchasing Fair. This meeting offers the entire range of services, multi-service and multi-technical real estate to non-production buyers and Work Environment Directors of companies and communities",Public,once a year,http://www.salon-achats-environnement-de-travail.fr/,afrantz@weyou-group.com,France,False,2024-03-26,3,1343
7830,THE PUB SHOW 2024,THE ONLY DEDICATED SHOW FOR THE UK PUB INDUSTRY,Public,once a year,http://www.thepubshow.co.uk/,alice.fuller@montgomerygroup.com,UK - United Kingdom,False,2024-03-25,3,1474
7831,INTERSOL 2024,"International Conference on Analysis, Methodology of Treatment and Remediation of Contaminated Soils and Groundwater",Public,once a year,http://www.intersol.fr/,contact@webs-event.com,France,False,2024-03-26,3,1290
7833,HORECALPES 2024,"Exhibition for Catering and Hospitality professionals in Haute-Savoie and in the mountains. Companies, products and services for the catering trade, hotels, restaurants and bars, suppliers, etc.",Public,every 2 years,http://www.horecalpes.com/,,France,False,2024-03-24,3,1393
7834,MASHEXPO SIBERIA 2024,International Exhibition for Metalworking and Welding,Public,once a year,http://mashexpo-siberia.ru/,mark@svkexpo.ru,Russia,False,2024-03-26,4,1389
7835,"SALON DE L'APPRENTISSAGE, DE L'ALTERNANCE ET DES MÉTIERS DE METZ 2024","Exhibition of apprenticeship, work-study and trades",Public,once a year,http://salon-apprentissage-alternance-et-metiers-metz.salon.letudiant.fr/,info@letudiant.fr,France,False,2024-03-23,1,1804
7836,"HRC - HOTEL, RESTAURANT & CATERING 2024","International business event for hospitality and foodservice professionals. Food & drink, professional kitchen equipment, technology, design & décor",Public,every 2 years,http://www.hrc.co.uk/,Ronda.Annesley@montgomerygroup.com,UK - United Kingdom,False,2024-03-25,3,1474
7837,AUTOTECHNICA 2024,Trade Fair for Automobile Business and Industry,Public,every 2 years,http://www.autotechnica.be/,autotechnica@i-one.be,Belgium,False,2024-03-24,4,1276
7838,IFE - INTERNATIONAL FOOD & DRINK EVENT 2024,"UK’s largest and most respected Food and Drink Trade Event. The entire international food & drink community gather at IFE to source new products, trade & keep pace with industry trends. 1, 100+ suppliers, distributors, manufacturers & brand owners",Public,every 2 years,http://www.ife.co.uk/,ronda.annesley@montgomerygroup.com,UK - United Kingdom,False,2024-03-25,3,1474
7839,E-MARKETING PARIS 2024,E-Marketing Professionals Expo,Public,once a year,http://www.emarketingparis.com/,contact@weyou-group.com,France,False,2024-03-26,3,1343
7840,SCHWEIZER WAFFEN-SAMMLERBÖRSE 2024,Arms and Arms Collectors Exhibition,Public,once a year,http://www.waffenboerse-luzern.ch/,info@fachmessen.ch,Switzerland,False,2024-03-22,3,1903
7841,TECNIPÃO 2024,"Trade Fair for Machinery, Equipments and Raw Materials for the Bakery Industry",Public,every 2 years,http://exposalao.pt/en/feiras,info@exposalao.pt,Portugal,False,2024-03-24,3,1352
7842,VEHICLE & TRANSPORTATION TECHNOLOGY INNOVATION MEETINGS 2024,"Matchmaking Forum for automotive, vehicle and mobility technology innovation",Public,once a year,http://www.italy.vehiclemeetings.com/,info@advbe.com,Italy,False,2024-03-26,2,1438
7843,EURO GASTRO / WORLD HOTEL 2024,International Food Service Trade Fair + International Hotel Facilities Equipment Trade Fair,Public,once a year,http://eurogastro.com.pl/en,info@warsawexpo.eu,Poland,False,2024-03-26,3,1419
7844,TOP HAIR INTERNATIONAL 2024,Trade Fair - Show - Congress for the International Hairdressing Industry,Public,once a year,http://www.top-hair-international.com/,info@messe-duesseldorf.de,Germany,False,2024-03-23,2,1357
7845,VIVING LORIENT 2024,"Lorient Home Fair. Construction, renovation, promotion, financing, opening & closing, insulation, energy production, heating & air conditioning, decoration & furnishing, kitchen & bath, household art, exteriors, DIY",Public,once a year,http://www.viving.fr/lorient,info@gl-events.com,France,False,2024-03-23,3,1360
7846,GLOBAL INDUSTRIE 2024,Global Industrie is one of the world's leading exhibitions dedicated to industry. Its resolutely modern positioning is oriented both towards the industry of the future and internationally,Public,once a year,http://global-industrie.com/en,globalindustrie@gl-events.com,France,False,2024-03-25,4,1564
7847,EUROGASTRO 2024,"Trade Fair for Hotels, Restaurants & Catering",Public,once a year,http://eurogastro.com.pl/,gastro@mtpolska.com.pl,Poland,False,2024-03-26,3,1419
7848,GLOBAL INDUSTRIE - TOLEXPO 2024,"International Show for Sheet Metal, Coil, Tube and Section Equipment",Public,once a year,http://global-industrie.com/en/tolexpo,contact.globalindustrie@gl-events.com,France,False,2024-03-25,4,1564
7849,SALON STRATEGIES CLIENTS 2024,"Exhibition dedicated CRM, Help Desk, VOIP, ERP...",Public,once a year,http://www.strategieclients.com/,contact@weyou-group.com,France,False,2024-03-26,3,1343
7850,HAUS | BAU | ENERGIE - FELLBACH 2024,"Architecture, baths, floor coverings, paints, insulation materials, energy technology, facades, windows, garage doors, heating, tiles, kitchens, photovoltaic, stairs, doors, heat pumps, water treatment…",Public,once a year,http://www.hbe-messe.de/,hue@messe-sindelfingen.de,Germany,False,2024-03-23,2,2026
7851,SOLUTIONS CSE LA ROCHELLE 2024,"Fair for works councils, staff representatives and local authorities. A multitude of ""Culture, Leisure & Relaxation"" outings, good holiday plans, providing service and comfort to employees…",Public,once a year,http://www.solutions-cse.org/salons-cse/salon-cse-la-rochelle,aubagne@exposium.fr,France,False,2024-03-26,1,1879
7852,GLOBAL INDUSTRIE PARIS 2024,"The Professional Manufacturing Technologies Exhibition. Top European exhibition which will group together all solutions in terms of equipment, components, products and services for stages of industrial manufacturing, from design through to production",Public,every 2 years,http://www.industrie-expo.com/,industrie@gl-events.com,France,False,2024-03-25,4,1564
7853,TENDANCES CRÉATIVES - MONTPELLIER 2024,"Handicrafts and and do-it-yourself Exhibition. Sewing, home-deco, fabrics, patterns, leather, DIY accessories, customization, kits, haberdashery, beads, knitting, crochet, wool, sewing machines, embroidery, thread art, beads, scrapbooking, patchwork...",Public,once a year,http://www.tendances-creatives.com/,info@tendances.fr,France,False,2024-03-29,6,1486
7854,SOLUTIONS CSE BREST 2024,"Fair for works councils, staff representatives and local authorities. A multitude of ""Culture, Leisure & Relaxation"" outings, good holiday plans, providing service and comfort to employees…",Public,once a year,http://www.solutions-cse.org/,infos@exposium.fr,France,False,2024-03-28,1,2027
7855,NATIONAL MANUFACTURING & SUPPLY CHAIN EXPO 2024,"National Manufacturing & Supply Chain Expo. Manufacturing leaders, academics and government agencies who will engage in a stimulating blend of key note addresses and debates",Public,once a year,http://www.manufacturingevent.co.uk/,info@manufacturingevent.co.uk,UK - United Kingdom,False,2024-03-28,1,2028
7856,ITALIAN FESTIVAL OF BEAUTY AND HAIR-STYLE 2024,"International Exhibition of Hairdressing, Beauty, Make-up, Perfumery and Fashion",Public,once a year,http://www.fair.bg/en/events,salon.int.mi.plovdiv@gbg.bg,Bulgaria,False,2024-03-29,3,1411
7857,MOLDENERGY 2024,Equipment and Technologies for Heating. Energetic and Regeneration Systems. Measure and Control Systems. Power-Saving Technologies,Public,once a year,http://www.moldenergy.moldexpo.md/,info@moldexpo.md,Moldova,False,2024-03-28,4,1584
7859,FOIRE INTERNATIONALE DE LYON 2024,"International Fair of Lyon. The International Fair of Lyon, a leading trade event for many companies, a recreational place & a world of exhibitors here to help you equip yourselves, feast, with your well bieng & Lifestyle, your Travels, relooking & more",Public,once a year,http://www.foiredelyon.com/,foiredelyon@gl-events.com,France,False,2024-03-29,11,1298
7860,MOTOBIKE ISTANBUL 2024,"Turkey’s Leading International Motorcycle, Bicycle, and Accessories Exhibition",Public,once a year,http://motobike-istanbul.tr.messefrankfurt.com/istanbul/en.html,info@turkey.messefrankfurt.com,Turkey,False,2024-03-28,4,1281
7861,RAAPA EXPO - AMUSEMENT RIDES AND ENTERTAINMENT EQUIPMENT RAAPA EXPO 2024,International Trade Event dedicated to Amusement Rides and Entertainment Equipment and equipment for Leisure facilities,Public,twice a year,http://raapa.ru/en,raapa@raapa.ru,Russia,False,2024-03-27,3,1358
7862,AUTONOMIC SUD 2024,Event Gathering all those involved in the Disability and Dependency Sector with the Goal of Improving Autonomy for People at Home and in Institutions,Public,every 2 years,http://www.autonomic-expo.com/,info@autonomic-expo.com,France,False,2024-03-27,2,1333
7863,EXPO ELETTRONICA - CEREA 2024,"Expo Elettronica brings together the best exhibitors and a wide range of electronic, computer, energy saving, telephony, hardware and software, satellite reception, accessories and components for all uses",Public,once a year,http://www.expoelettronica.it/eventi,info@blunautilus.it,Italy,True,2024-04-01,1,1734
7864,MADE IN FRANCE - PREMIÈRE VISION 2024,"French High-End Fashion Industry Trade Show. Leading names in luxury, designers, young designers, costume designers and couture houses, as well as fashion, accessory, lingerie, sportswear, furnishings and cosmetics brands",Public,once a year,http://madeinfrance.premierevision.com/fr/le-salon/made-in-france,madeinfrance@premierevision.com,France,False,2024-03-27,2,1731
7865,"CAR FAIR, MOTOCYCLE EQUIPMENT FAIR, EV-FAIR 2024","Trade fair for automobiles, electric vehicles, motorcycles and their equipment",Public,once a year,http://www.adriafair.co.me/en,jadranskisajam@t-com.me,Montenegro,True,2024-04-01,1,1933
7866,WORLDHOTEL 2024,"International Hotel Facilities Equipment Trade Fair. The idea of the WorldHotel is to present a full and diverse offering of products, services and solutions for lodging houses of different standards, which shall constitute a comprehensive market review",Public,once a year,http://worldhotel.pl/en,info@mtpolska.com.pl,Poland,False,2024-03-26,3,1419
7867,EXPOFRANCHISE 2024,National Franchise Exhibition,Public,once a year,http://www.infofranchising.pt/expofranchise,geral@ife.pt,Portugal,True,2024-04-01,1,1580
7868,CONGRÈS PETITE ENFANCE - CLERMONT-FERRAND 2024,Professional congress for childcare facilities staff,Public,once a year,http://www.petitenfance.net/,contact@petitenfance.net,France,True,2024-04-01,1,1660
7869,HOUSEHOLD EXPO 2024,International specialized Household Goods Exhibition,Public,twice a year,http://hhexpo.ru/en,service@crocus-off.ru,Russia,False,2024-03-27,3,1358
7870,EXPO TOURISM ALBANIA 2024,"Tourism International Fair. The event aims to promote Albania as a destination for 365 days of the year, as well as digital tourism and medical tourism",Public,once a year,http://www.expocity.al/en/event/expo-tourism-international-fair,info@expocity.al,Albania,True,2024-04-01,1,1444
7871,3DEXPO 2024,Trade Fair for 3D Technology. The largest show of affordable 3D printers and scanners in one place,Public,once a year,http://3dexpo.cz/en,mip@mip.cz,Czech Republic,True,2024-04-01,1,1376
7872,AUX VIGNOBLES - LYON 2024,"The fairs « Vins & Gastronomie » offer artisans the opportunity to showcase their know-how and share their passion for good products with the public. Hundreds of producers, winegrowers, distributors and artisans in the catering trade",Public,once a year,http://www.auxvignobles.fr/lyon,salondesvinsetdelagastronomie@gl-events.fr,France,True,2024-04-01,1,1298
7873,CONCOURS LEPINE 2024,"International Exhibition of Inventions, as part of the Foire de Paris",Public,once a year,http://www.concours-lepine.com/,crslepine@concours-lepine.com,France,True,2024-04-01,1,1343
7874,LUXURY HITS 2024,Luxury Products Show,Public,once a year,http://www.luxuryhits.ru/en,info@luxuryhits.ru,Russia,False,2024-03-27,3,1358
7875,FOIRE INTERNATIONALE DE ROUEN 2024,"Rouen International Fair. The international fair of Rouen exhibits the products and services divided into 4 universes: Home, Crafts and Wealth of the World, Leisure and Well-being, and Gastronomy",Public,once a year,http://www.foirederouen.fr/,comet@rouen-expo.com,France,False,2024-03-29,10,1441
7876,"CACCIA, PESCA E NATURA 2024","Hunting, Fishing and Outdoor Leisure Trade Show",Public,once a year,http://www.longaronefiere.it/caccia-pesca-e-natura,fiera@longaronefiere.it,Italy,True,2024-04-01,1,1666
7877,ANTIQUE TAMPERE 2024,Antiques and Collectibles Fair,Public,once a year,http://www.kerailymessut.fi/,info@tampereenmessut.fi,Finland,True,2024-04-01,1,1410
7878,CHEF-SAGE - WIEN 2024,"Avant-garde gastronomy festival. Food trends, culinary innovations and technical novelties: more than 130 exhibitors offer a panorama of cuisines from around the world",Public,once a year,http://www.fleet-events.de/chefsache,info@fleet-events.de,Austria,True,2024-04-01,1,1480
7879,CONGRÈS DÉTERGENCE 2024,"Detergent products Congress - Regulatory & Sustainability. The detergent, maintenance and industrial hygiene products sector faces multiple challenges",Public,once a year,http://www.congres-detergence.com/,info@advbe.com,France,False,2024-03-27,2,2030
7880,BUDEXPO 2024,Construction Technologies. Construction Machinery and Tools. Construction and Decoration Materials. Electrotechnical Equipment. Architectural Projects. Sanitation. Home Repairing and Renovation. Energy-Saving Technologies and Materials. Energy-Saving,Public,twice a year,http://www.galexpo.com.ua/en,exhib@galexpo.lviv.ua,Ukraine,True,2024-04-01,1,2031
7881,CONGRÈS ÂGE 3 & HANDICAP - CLERMONT-FERRAND 2024,Professional congress of retirement homes and structures welcoming dependent elderly people,Public,once a year,http://age-3.fr/,contact@age-3.fr,France,True,2024-04-01,1,1660
7882,BALTIC FASHION & TEXTILE - VILNIUS 2024,International Trade Fair For Textile And Leather Industries,Public,once a year,http://baltictextile.eu/,info@baltictextile.eu,Lithuania,True,2024-04-01,1,1403
7883,CAUCASUS BUILD 2024,"International Specialized Fair for Construction, Renovation, Furnishing and Design",Public,once a year,http://buildexpo.ge/,expo@expogeorgia.ge,Georgia,True,2024-04-01,1,2032
7912,ODESSA ENERGY 2024,International Exhibition of Energy Efficient Solutions,Public,once a year,http://www.expohome.com.ua/en,expo@expohome.com.ua,Ukraine,True,2024-04-01,1,2040
7884,SALON MADE IN FRANCE 2024,"'Haute-Façon’ Fair. Clothing (Ready-to-Wear, Women, Men, Children). Leather goods, Home linen, Jewelry, Fashion accessories, Lingerie",Public,once a year,http://madeinfrance.premierevision.com/fr/le-salon/made-in-france,visitor@pvmanufacturing.fr,France,False,2024-03-27,2,1731
7885,MOLDCONSTRUCT 2024,"Building Techniques and Equipment. Building and Finishing Materials. Insulation, Covering. Ceilings and Roofings. Sanitary Engineering Equipment. Ceramic Items. Glassware, Windows & Doors. Heating, Ventilation and Air-Conditioner Systems",Public,once a year,http://www.moldconstruct.moldexpo.md/,info@moldexpo.md,Moldova,False,2024-03-28,4,1584
7886,"NATURE, HUNTING, FISHING, TOURISM-SPORT 2024","Nature, Hunting, Fishing, Tourism & Sport International Exhibition",Public,once a year,http://www.fair.bg/en/events,fairinfo@fair.bg,Bulgaria,False,2024-03-28,4,1411
7887,AMERICAN CAR SHOW 2024,American Car Show,Public,once a year,http://americancarshow.fi/tapahtuma,info@finnexpo.fi,Finland,False,2024-03-29,3,1368
7888,AMWC MONACO - AESTHETIC & ANTI-AGING MEDICINE WORLD CONGRESS 2024,Aesthetic & Anti-Aging Medicine World Congress,Public,once a year,http://www.euromedicom.com/,registration@euromedicom.com,Monaco,False,2024-03-27,3,2033
7889,ASSISI ANTIQUARIATO 2024,Antique Fair,Public,once a year,http://www.assisiantiquariato.it/,info@assisiantiquariato.it,Italy,True,2024-04-01,1,1749
7890,CYCL'EAU - TOULOUSE OCCITANIE 2024,Forum dedicated to public and private stakeholders in the water sector. Exchange and create synergies. Round tables & plenaries to highlight the major issues linked to climate change and the preservation of water resources,Public,every 2 years,http://www.cycleau.fr/,contact@cycleau.fr,France,False,2024-03-27,2,1333
7891,BIENNALE INTERNATIONALE DESIGN SAINT-ÉTIENNE 2024,"International Design Fair. Designers, companies, students (especially those from the Saint-Étienne School of Art and Design), economic and institutional players are invited to present their projects and achievements",Public,every 2 years,http://www.biennale-design.com/,info@citedudesign.com,France,True,2024-04-01,1,2034
7892,"ACTIVE LEISURE: HUNTING, FISHING, TOURISM 2024","Exhibition of goods and services for hunting, fishing, tourism",Public,once a year,http://huntfishtur-sib.ru/,saygashova@svkexpo.ru,Russia,True,2024-04-01,1,1389
7893,SALON DES ANTIQUAIRES - BIARRITZ 2024,Biarritz Antique Fair,Public,once a year,http://www.salon-antiquites-art-biarritz.fr/,info@expomedia.fr,France,False,2024-03-29,4,2035
7894,BIOTECH WORLD 2024,International Specialized Exhibition of Biotechnology,Public,once a year,http://eng.biomos.ru/,info@biomos.ru,Russia,True,2024-04-01,1,1878
7895,BILSPORT PERFORMANCE & CUSTOM MOTOR SHOW 2024,Car & Motorbike Exhibition,Public,once a year,http://www.custommotorshow.se/,mail@elmia.se,Sweden,True,2024-04-01,1,1347
7896,WORKSPACE EXPO 2024,Exhibition of general services and purchases for office fittings and equipment dedicated to companies and communities. WORKSPACE EXPO is a national exhibition dedicated to furniture and the layout of workspaces,Public,once a year,http://www.workspace-expo.com/?lg=en,info@bureaux-expo.fr,France,False,2024-03-26,3,1343
7897,COATING EXPO UA 2024,"International Trade Fair dedicated to paint coatings and materials, raw materials, equipment and technologies for their production, surface treatment, containers and packaging",Public,once a year,http://www.iec-expo.com.ua/en,reklama@iec-expo.com.ua,Ukraine,True,2024-04-01,1,1379
7898,DEGUSTANOIA 2024,Trade fair dedicated to food and catering professionals in the Anoia region. The main objective is to promote local products and to generate synergies between exhibitors and professional visitors,Public,once a year,http://firaigualada.org/degustanoia,general@firaigualada.org,Spain,True,2024-04-01,1,1702
7899,STUDIES 2024,"Professional Education, Continuous Teaching of Adults, Informational Technologies in Educational System",Public,once a year,http://www.litexpo.lt/en/events,info@litexpo.lt,Lithuania,False,2024-03-28,2,1403
7900,BUCHAREST INTERNATIONAL BOAT SHOW 2024,Bucharest International Boat Show is the only nautical indoor exhibition from Romania,Public,once a year,http://www.salonulnauticbucuresti.ro/,office@salonulnauticbucuresti.ro,Romania,False,2024-03-28,4,1536
7901,WORLD HOTEL 2024,"International Hotel Industry Fair. World Hotel aims to bring together leading companies, technical experts and practitioners related to the sector in Poland and the entire Central and Eastern European region",Public,once a year,http://worldhotel.pl/en,info@warsawexpo.eu,Poland,False,2024-03-26,3,1419
7902,IMTC - INTERNATIONAL CONGRESS OF MEDICAL TOURISM 2024,International Congress of Medical Tourism,Public,once a year,http://medforum.in.ua/?lang=en,expo@medforum.in.ua,Ukraine,True,2024-04-01,1,1582
7903,MEIN HUND - VILLINGEN-SCHWENNINGEN 2024,"Dog Show. MEIN HUND - VILLINGEN-SCHWENNINGEN presents club and services for dogs, pet grooming salons, pet care services, dog food and chew toys",Public,once a year,http://www.meinhund-messe.de/termine/villingen-schwenningen,info@piesch.de,Germany,True,2024-04-01,1,1807
